Unnamed: 0,From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,Xylene,AT,RF,TOT-RF,aqi
17852,07-05-2021 23:00,07-05-2021 23:15,29.5,136.37,4.23,5.41,5.21,4.0,18.4,0.91,28.0,4.77,13.0,2.98,4.01,86.15,0.32,262.71,,983.0,2.99,27.73,0.0,0.0,106.0
17853,07-05-2021 23:15,07-05-2021 23:30,28.57,114.84,5.21,4.52,5.53,5.0,17.99,1.87,26.0,5.14,13.06,2.98,3.99,87.46,0.26,265.79,,977.3,3.01,27.57,0.0,0.0,106.0
17854,07-05-2021 23:30,07-05-2021 23:45,30.35,129.21,0.77,5.48,2.37,0.43,17.83,1.85,24.0,5.24,13.14,3.0,3.93,88.29,0.32,255.02,,953.2,3.0,27.42,0.0,0.0,106.0
17855,07-05-2021 23:45,07-06-2021 00:00,,,,,,,,,,,,,,,,,,,,,,0.0,106.0
20736,08-05-2021 00:00,08-05-2021 00:15,28.58,82.13,1.19,3.74,0.95,1.0,14.08,0.76,11.0,5.03,13.16,3.01,4.0,98.05,1.23,233.07,,953.3,2.99,25.43,0.0,0.0,94.0
20737,08-05-2021 00:15,08-05-2021 00:30,29.44,71.19,5.16,5.39,5.33,5.0,38.55,0.61,12.0,5.27,12.9,2.97,4.05,98.18,1.1,242.37,,953.3,3.0,25.48,0.0,0.0,94.0
20738,08-05-2021 00:30,08-05-2021 00:45,29.61,68.72,6.18,6.83,7.42,5.0,32.8,0.86,11.0,5.05,12.95,3.01,4.02,98.12,0.33,228.78,,953.3,3.02,25.57,0.0,0.0,94.0
20739,08-05-2021 00:45,08-05-2021 01:00,30.39,74.59,4.7,8.78,6.01,4.0,33.15,0.86,10.0,5.05,13.23,2.98,3.95,98.96,0.36,233.76,,953.3,2.96,25.53,0.0,0.0,94.0
20740,08-05-2021 01:00,08-05-2021 01:15,30.61,71.91,10.51,7.2,11.2,8.0,30.86,0.57,13.0,4.8,13.04,2.95,4.02,97.99,0.91,243.05,,956.2,3.01,25.69,0.0,0.0,94.0
20741,08-05-2021 01:15,08-05-2021 01:30,30.9,67.6,7.17,6.76,7.88,6.0,32.85,0.43,11.0,4.87,12.9,3.0,4.02,97.46,1.01,238.25,,972.9,3.03,25.71,0.0,0.0,94.0
20742,08-05-2021 01:30,08-05-2021 01:45,29.44,62.47,6.97,6.58,7.88,5.0,30.42,0.47,13.0,4.88,12.93,3.02,4.0,95.5,0.98,236.22,,982.8,3.0,25.74,0.0,0.0,94.0
20743,08-05-2021 01:45,08-05-2021 02:00,29.07,58.41,4.98,4.65,5.02,3.0,31.25,0.64,15.0,4.82,13.03,3.04,3.99,93.69,0.89,242.84,,982.8,3.03,25.82,0.0,0.0,94.0
20744,08-05-2021 02:00,08-05-2021 02:15,30.52,71.83,5.28,7.8,6.68,5.0,32.52,0.55,12.0,4.9,13.04,2.99,3.94,95.93,1.27,239.52,,982.8,2.96,25.73,0.0,0.0,94.0
20745,08-05-2021 02:15,08-05-2021 02:30,29.26,67.5,4.55,6.14,5.8,5.0,32.5,0.12,16.0,4.83,12.84,2.98,4.04,95.78,0.91,237.97,,982.8,3.04,25.66,0.0,0.0,94.0
20746,08-05-2021 02:30,08-05-2021 02:45,28.19,73.41,2.46,6.2,3.41,2.0,33.62,0.02,16.0,5.05,13.08,3.0,3.95,95.44,1.11,236.39,,982.7,3.0,25.66,0.0,0.0,94.0
20747,08-05-2021 02:45,08-05-2021 03:00,29.53,70.24,2.77,4.79,3.09,3.0,29.95,0.42,13.0,4.86,13.03,3.0,3.93,95.86,0.75,236.47,,982.7,3.01,25.66,0.0,0.0,94.0
20748,08-05-2021 03:00,08-05-2021 03:15,29.83,81.42,8.13,10.13,10.82,7.0,5.93,0.11,15.0,4.7,13.03,3.01,3.97,96.78,0.66,237.61,,982.7,3.02,25.64,0.0,0.0,94.0
20749,08-05-2021 03:15,08-05-2021 03:30,30.17,80.42,2.69,4.69,3.59,1.0,9.17,0.0,15.0,5.06,12.91,3.0,4.02,97.02,0.78,238.0,,982.7,3.0,25.58,0.0,0.0,94.0
20750,08-05-2021 03:30,08-05-2021 03:45,29.68,79.83,3.86,4.99,4.66,2.0,4.15,0.0,16.0,5.04,12.82,2.98,4.0,96.68,0.82,236.2,,982.7,3.0,25.68,0.0,0.0,94.0
20751,08-05-2021 03:45,08-05-2021 04:00,29.46,81.19,9.88,3.11,8.47,8.0,5.11,0.44,16.0,4.79,13.04,2.97,4.03,96.04,1.01,239.65,,982.7,3.04,25.7,0.0,0.0,94.0
20752,08-05-2021 04:00,08-05-2021 04:15,28.28,65.37,2.1,3.27,2.07,1.0,2.71,0.07,16.0,5.21,13.31,2.99,3.99,94.61,0.78,238.72,,982.7,3.03,25.69,0.0,0.0,94.0
20753,08-05-2021 04:15,08-05-2021 04:30,28.85,61.74,1.42,4.81,2.27,2.0,6.34,0.07,12.0,4.94,12.99,3.02,4.0,94.91,0.65,233.66,,982.7,2.99,25.59,0.0,0.0,94.0
20754,08-05-2021 04:30,08-05-2021 04:45,28.27,60.08,2.41,4.56,3.3,2.0,4.74,0.47,13.0,4.79,13.12,3.01,4.03,95.13,0.64,237.93,,982.7,2.98,25.56,0.0,0.0,94.0
20755,08-05-2021 04:45,08-05-2021 05:00,27.71,61.12,1.64,2.94,3.58,1.93,4.58,0.0,13.0,5.07,12.91,3.0,4.01,97.69,0.36,230.21,,982.7,3.04,25.26,0.0,0.0,94.0
20756,08-05-2021 05:00,08-05-2021 05:15,29.54,67.06,4.37,2.93,6.3,5.6,4.12,0.18,12.0,5.23,13.34,2.96,3.98,99.38,0.56,225.56,,982.7,3.01,25.24,0.0,0.0,94.0
20757,08-05-2021 05:15,08-05-2021 05:30,30.12,66.58,5.79,4.77,6.1,5.0,2.53,0.18,13.0,5.04,12.99,2.98,4.05,98.21,0.65,234.72,,982.7,3.03,25.42,0.0,0.0,94.0
20758,08-05-2021 05:30,08-05-2021 05:45,29.57,65.34,1.96,5.74,2.71,2.0,3.72,0.26,13.0,5.17,12.87,3.0,4.04,98.32,0.39,236.96,,982.7,3.0,24.63,0.0,0.0,94.0
20759,08-05-2021 05:45,08-05-2021 06:00,28.97,58.7,4.86,5.36,5.3,3.0,3.03,0.37,9.0,5.32,12.88,2.99,3.99,99.46,0.37,229.06,,982.8,2.99,23.86,0.0,0.0,94.0
20760,08-05-2021 06:00,08-05-2021 06:15,26.7,44.64,6.83,6.86,8.08,7.0,9.11,0.45,8.0,5.09,12.88,2.99,3.93,99.38,0.63,241.25,,982.8,2.96,24.35,0.0,0.0,94.0
20761,08-05-2021 06:15,08-05-2021 06:30,25.55,46.09,4.21,4.45,4.13,4.0,30.53,0.31,8.0,4.85,13.13,3.0,4.01,95.88,0.92,237.06,,982.8,2.96,25.1,0.0,0.0,94.0
20762,08-05-2021 06:30,08-05-2021 06:45,28.21,53.55,2.58,5.58,3.98,2.0,22.5,0.64,7.0,4.9,13.13,2.96,4.09,95.16,0.59,241.56,,982.8,2.98,25.34,0.0,0.0,94.0
20763,08-05-2021 06:45,08-05-2021 07:00,29.42,61.76,3.25,5.98,4.73,2.0,27.03,0.73,7.0,4.86,12.98,3.0,3.95,96.6,0.54,234.13,,982.8,3.0,25.44,0.0,0.0,94.0
20764,08-05-2021 07:00,08-05-2021 07:15,29.78,57.87,4.33,6.16,5.68,3.0,20.85,0.72,8.0,4.72,13.09,3.0,4.03,96.59,0.77,237.97,,982.8,2.98,25.63,0.0,0.0,94.0
20765,08-05-2021 07:15,08-05-2021 07:30,30.47,75.94,5.13,6.27,6.39,4.0,20.38,0.63,8.0,5.13,13.08,2.99,3.86,97.04,0.75,247.9,,982.8,2.95,25.82,0.0,0.0,94.0
20766,08-05-2021 07:30,08-05-2021 07:45,29.68,70.13,7.12,5.4,7.52,7.0,25.26,0.15,10.0,4.84,13.27,3.02,3.96,95.6,0.37,245.65,,982.4,3.01,25.79,0.0,0.0,94.0
20767,08-05-2021 07:45,08-05-2021 08:00,31.03,73.71,5.35,5.31,6.04,5.0,24.25,0.4,9.0,5.03,13.04,3.02,4.07,95.72,0.38,248.25,,976.5,3.0,26.02,0.0,0.0,94.0
20768,08-05-2021 08:00,08-05-2021 08:15,38.04,83.55,5.37,8.12,7.4,5.0,26.73,0.9,9.0,4.91,12.99,2.98,3.87,95.93,0.39,253.96,,980.4,3.03,26.23,0.0,0.0,94.0
20769,08-05-2021 08:15,08-05-2021 08:30,29.39,81.6,,5.2,0.8,,23.64,0.6,13.0,4.98,13.28,3.0,4.04,93.66,1.36,239.29,,953.2,3.02,26.14,0.0,0.0,94.0
20770,08-05-2021 08:30,08-05-2021 08:45,28.75,80.48,3.61,6.12,4.83,4.0,26.19,0.99,11.0,4.87,12.88,3.0,4.08,89.55,1.28,234.32,,953.2,2.96,26.65,0.0,0.0,94.0
20771,08-05-2021 08:45,08-05-2021 09:00,29.17,83.4,4.23,6.07,5.48,3.0,24.79,0.98,12.0,5.05,13.05,2.98,3.91,89.25,1.4,235.18,,953.2,3.02,27.06,0.0,0.0,94.0
20772,08-05-2021 09:00,08-05-2021 09:15,27.88,78.29,4.9,6.61,6.3,4.0,10.69,0.14,9.0,5.0,12.85,3.0,3.94,89.22,1.07,241.69,,953.2,3.0,27.15,0.0,0.0,94.0
20773,08-05-2021 09:15,08-05-2021 09:30,29.57,93.19,7.33,8.6,9.34,7.0,29.56,0.68,10.0,5.06,13.22,3.01,4.02,91.25,0.99,243.06,,953.2,3.01,27.1,0.0,0.0,94.0
20774,08-05-2021 09:30,08-05-2021 09:45,30.34,93.27,1.94,7.79,4.09,2.0,24.37,1.41,9.0,5.0,12.89,3.02,4.05,91.52,0.87,238.14,,953.2,2.96,27.26,0.0,0.0,94.0
20775,08-05-2021 09:45,08-05-2021 10:00,29.03,92.11,2.71,7.21,4.9,3.0,25.83,1.3,9.0,5.21,13.19,3.01,3.97,89.68,1.08,242.86,,953.2,3.03,27.66,0.0,0.0,94.0
20776,08-05-2021 10:00,08-05-2021 10:15,26.81,83.06,2.09,5.53,3.57,1.0,26.47,1.12,9.0,5.04,13.24,3.04,3.99,86.95,0.72,244.26,,953.2,2.95,27.9,0.0,0.0,94.0
20777,08-05-2021 10:15,08-05-2021 10:30,25.71,84.91,1.08,3.46,1.24,1.0,26.14,1.23,7.0,5.02,12.98,3.01,3.98,87.4,1.02,244.91,,953.2,3.02,27.51,0.0,0.0,94.0
20778,08-05-2021 10:30,08-05-2021 10:45,21.3,52.71,5.06,5.68,6.03,2.0,24.92,0.33,11.0,5.27,13.23,3.05,3.98,84.53,1.21,240.03,,953.2,3.0,27.46,0.0,0.0,94.0
20779,08-05-2021 10:45,08-05-2021 11:00,22.52,58.16,8.31,6.15,8.89,9.0,27.18,0.18,8.0,5.08,13.12,3.01,4.07,84.66,0.94,245.16,,953.2,3.03,27.89,0.0,0.0,94.0
20780,08-05-2021 11:00,08-05-2021 11:15,21.82,70.32,2.09,7.52,3.77,2.0,30.27,0.17,9.0,5.26,12.77,2.99,4.04,81.53,1.47,240.55,,953.2,2.99,28.61,0.0,0.0,94.0
20781,08-05-2021 11:15,08-05-2021 11:30,21.17,66.07,4.53,8.48,6.68,6.0,26.15,0.16,10.0,5.28,13.13,3.0,4.0,82.31,1.29,234.25,,953.2,3.03,28.52,0.0,0.0,94.0
20782,08-05-2021 11:30,08-05-2021 11:45,23.09,90.18,2.79,7.68,5.23,3.0,25.39,0.23,10.0,5.21,13.02,3.01,3.98,84.92,0.95,238.25,,953.2,2.96,28.17,0.0,0.0,94.0
20783,08-05-2021 11:45,08-05-2021 12:00,22.41,71.88,4.65,5.63,5.67,5.0,26.07,0.42,9.0,5.02,12.83,3.01,4.01,81.73,0.74,247.23,,953.2,2.99,28.12,0.0,0.0,94.0
20784,08-05-2021 12:00,08-05-2021 12:15,22.19,74.01,6.79,6.74,7.89,7.0,9.68,0.37,9.0,5.27,12.9,3.0,4.07,83.13,0.96,242.62,,953.2,3.0,27.93,0.0,0.0,94.0
20785,08-05-2021 12:15,08-05-2021 12:30,26.13,163.37,1.29,6.3,2.21,1.0,28.01,0.26,8.0,5.19,13.24,3.0,4.07,87.97,1.29,246.61,,953.2,3.02,27.36,0.0,0.0,94.0
20786,08-05-2021 12:30,08-05-2021 12:45,27.84,172.84,8.0,5.24,8.12,6.0,29.31,0.67,10.0,5.11,13.26,2.96,3.96,87.78,0.81,233.06,,953.2,2.99,27.72,0.0,0.0,94.0
20787,08-05-2021 12:45,08-05-2021 13:00,26.69,180.84,3.32,5.25,4.19,3.0,29.24,0.0,11.0,4.72,13.09,2.99,3.98,89.32,0.77,233.54,,953.2,3.01,27.72,0.0,0.0,94.0
20788,08-05-2021 13:00,08-05-2021 13:15,27.61,167.17,1.98,6.27,3.87,1.0,25.1,0.0,13.0,5.13,13.21,2.98,3.97,90.48,0.32,184.48,,953.2,3.0,27.96,0.0,0.0,94.0
20789,08-05-2021 13:15,08-05-2021 13:30,24.89,107.36,1.0,5.7,2.25,1.0,29.33,0.0,13.0,4.78,12.87,2.98,4.0,89.02,0.34,193.13,,953.2,2.98,28.44,0.0,0.0,94.0
20790,08-05-2021 13:30,08-05-2021 13:45,23.33,72.02,6.78,5.4,7.27,6.0,28.55,0.0,12.0,5.3,13.34,3.03,4.05,85.13,0.62,221.49,,953.2,2.98,28.94,0.0,0.0,94.0
20791,08-05-2021 13:45,08-05-2021 14:00,20.89,60.93,7.75,4.57,7.33,7.0,25.91,0.0,13.0,4.8,13.04,2.99,3.91,81.11,0.57,228.52,,953.2,3.01,29.0,0.0,0.0,94.0
20792,08-05-2021 14:00,08-05-2021 14:15,21.01,65.55,3.48,8.26,5.65,3.0,25.88,0.2,12.0,4.96,13.1,2.99,3.92,79.99,0.69,238.06,,954.2,3.0,29.08,0.0,0.0,94.0
20793,08-05-2021 14:15,08-05-2021 14:30,21.72,75.94,2.13,6.32,2.61,2.0,32.17,0.19,11.0,5.16,13.08,2.98,3.99,81.02,0.67,236.14,,956.2,3.0,28.89,0.0,0.0,94.0
20794,08-05-2021 14:30,08-05-2021 14:45,22.26,84.78,8.04,5.86,8.52,7.0,28.98,0.53,13.0,5.16,12.82,2.98,3.94,82.42,1.08,242.45,,953.6,2.99,28.66,0.0,0.0,94.0
20795,08-05-2021 14:45,08-05-2021 15:00,22.37,88.58,2.69,7.12,3.42,2.0,26.44,0.79,14.0,5.18,13.28,3.03,4.02,83.08,1.14,240.28,,953.6,2.97,28.27,0.0,0.0,94.0
20796,08-05-2021 15:00,08-05-2021 15:15,22.86,117.34,3.63,4.89,4.32,5.0,8.06,0.63,10.0,5.24,12.96,3.02,3.92,83.81,0.83,236.9,,953.6,2.98,28.25,0.0,0.0,94.0
20797,08-05-2021 15:15,08-05-2021 15:30,26.36,177.45,6.59,6.96,6.41,6.0,23.88,0.37,9.0,4.74,12.91,2.99,3.96,85.34,0.51,229.99,,980.6,3.01,28.19,0.0,0.0,94.0
20798,08-05-2021 15:30,08-05-2021 15:45,27.29,203.31,6.94,6.84,8.13,7.0,24.28,0.14,10.0,5.08,13.0,2.99,3.98,87.55,0.42,218.87,,982.7,2.98,27.94,0.0,0.0,94.0
20799,08-05-2021 15:45,08-05-2021 16:00,29.82,220.64,1.0,6.33,2.84,2.0,19.87,0.17,10.0,5.23,13.02,3.03,4.02,90.13,0.39,201.69,,982.7,2.97,27.66,0.0,0.0,94.0
20800,08-05-2021 16:00,08-05-2021 16:15,28.15,170.41,2.66,5.56,3.7,2.0,20.44,0.58,8.0,5.07,12.66,3.0,4.04,89.65,0.49,231.24,,982.7,3.0,27.62,0.0,0.0,94.0
20801,08-05-2021 16:15,08-05-2021 16:30,28.02,97.48,5.34,5.48,6.14,4.0,20.49,0.79,8.0,5.14,12.83,2.97,4.02,88.43,1.05,238.58,,982.7,3.02,27.62,0.0,0.0,94.0
20802,08-05-2021 16:30,08-05-2021 16:45,28.09,108.38,0.77,6.18,2.62,0.43,21.97,0.62,7.0,4.94,13.05,3.01,3.94,88.09,0.58,235.12,,982.7,3.01,27.53,0.0,0.0,94.0
20803,08-05-2021 16:45,08-05-2021 17:00,29.12,108.48,2.65,6.42,4.49,2.0,23.52,0.47,10.0,4.74,13.07,3.01,4.0,88.88,0.36,214.98,,982.7,2.98,27.48,0.0,0.0,94.0
20804,08-05-2021 17:00,08-05-2021 17:15,28.24,100.4,3.27,6.96,4.87,2.0,22.27,0.01,6.0,5.02,12.94,2.98,3.91,89.7,0.92,240.34,,982.7,2.99,27.18,0.0,0.0,94.0
20805,08-05-2021 17:15,08-05-2021 17:30,30.21,112.06,0.6,4.88,1.67,0.16,23.28,0.16,10.0,5.05,12.97,3.03,3.95,89.34,1.08,240.8,,982.7,3.0,27.23,0.0,0.0,94.0
20806,08-05-2021 17:30,08-05-2021 17:45,30.74,118.67,3.88,4.82,4.48,2.0,18.69,0.34,9.0,4.82,13.02,3.0,3.98,89.96,0.52,232.33,,982.7,3.01,27.21,0.0,0.0,94.0
20807,08-05-2021 17:45,08-05-2021 18:00,30.26,114.2,6.77,5.46,6.73,6.0,23.83,0.21,7.0,5.18,12.86,3.06,3.97,90.82,0.55,238.36,,982.7,3.0,27.11,0.0,0.0,94.0
20808,08-05-2021 18:00,08-05-2021 18:15,30.46,114.78,3.84,3.65,3.88,3.0,8.23,0.1,8.0,5.17,12.72,3.02,3.99,90.79,0.98,242.53,,982.7,3.0,26.86,0.0,0.0,94.0
20809,08-05-2021 18:15,08-05-2021 18:30,30.46,110.5,4.27,3.43,4.06,3.0,30.48,0.02,9.0,5.02,12.9,3.03,4.0,92.35,0.26,208.86,,982.7,3.01,26.71,0.0,0.0,94.0
20810,08-05-2021 18:30,08-05-2021 18:45,31.22,111.77,3.95,6.26,5.42,3.0,28.76,0.22,10.0,5.28,13.11,3.02,4.02,92.33,0.57,235.3,,982.7,3.0,26.68,0.0,0.0,94.0
20811,08-05-2021 18:45,08-05-2021 19:00,31.3,111.66,2.86,5.1,3.63,2.0,26.25,0.58,11.0,5.05,12.69,3.02,4.0,92.29,0.5,242.01,,982.7,2.97,26.59,0.0,0.0,94.0
20812,08-05-2021 19:00,08-05-2021 19:15,31.97,106.99,5.55,5.43,6.29,5.0,27.52,0.75,10.0,4.9,13.06,3.02,3.97,92.58,0.59,232.18,,982.7,2.99,26.55,0.0,0.0,94.0
20813,08-05-2021 19:15,08-05-2021 19:30,31.91,106.7,1.3,6.13,2.72,1.0,28.44,1.09,7.0,5.09,13.17,3.0,4.02,92.2,0.72,236.11,,982.7,3.0,26.5,0.0,0.0,94.0
20814,08-05-2021 19:30,08-05-2021 19:45,32.84,106.73,2.56,6.22,4.3,3.0,31.06,1.13,9.0,5.13,12.8,3.02,4.07,92.73,0.41,230.94,,982.7,3.0,26.47,0.0,0.0,94.0
20815,08-05-2021 19:45,08-05-2021 20:00,30.5,109.21,6.04,5.61,6.77,6.0,27.33,0.15,10.0,4.85,13.3,2.98,3.99,94.6,0.29,194.37,,982.7,3.01,26.28,0.0,0.0,94.0
20816,08-05-2021 20:00,08-05-2021 20:15,30.66,111.44,4.59,3.77,4.64,3.0,25.08,0.0,8.0,5.14,12.96,3.0,4.01,95.56,0.43,227.14,,982.7,3.01,26.18,0.0,0.0,94.0
20817,08-05-2021 20:15,08-05-2021 20:30,31.4,113.9,4.56,5.34,5.32,5.0,26.6,0.0,6.0,4.78,12.97,2.99,3.94,95.09,0.26,215.63,,982.7,3.04,26.23,0.0,0.0,94.0
20818,08-05-2021 20:30,08-05-2021 20:45,30.76,112.04,3.87,5.84,4.97,4.0,26.3,0.15,7.0,4.98,13.03,3.0,4.03,95.37,0.33,199.1,,982.7,3.02,26.01,0.0,0.0,94.0
20819,08-05-2021 20:45,08-05-2021 21:00,31.68,118.25,3.23,6.53,4.9,2.0,27.92,0.37,7.0,4.75,13.21,3.01,4.01,95.0,0.64,245.7,,982.7,2.98,26.15,0.0,0.0,94.0
20820,08-05-2021 21:00,08-05-2021 21:15,31.71,113.0,2.18,5.76,3.71,1.0,10.68,0.23,6.0,4.82,13.22,3.01,4.03,94.0,0.63,239.01,,982.7,2.98,26.19,0.0,0.0,94.0
20821,08-05-2021 21:15,08-05-2021 21:30,30.63,108.78,7.02,3.6,6.29,5.0,18.74,0.04,7.0,5.04,13.09,2.97,4.03,93.8,0.68,238.06,,982.7,3.0,26.18,0.0,0.0,94.0
20822,08-05-2021 21:30,08-05-2021 21:45,31.38,107.74,9.2,5.43,9.21,8.0,13.09,0.45,7.0,5.02,13.04,3.0,3.99,95.53,0.5,236.68,,982.7,2.99,26.12,0.0,0.0,94.0
20823,08-05-2021 21:45,08-05-2021 22:00,31.32,111.07,3.98,4.63,4.61,2.0,13.4,0.24,6.0,4.92,12.93,3.0,3.97,95.22,0.56,234.62,,982.6,2.99,26.06,0.0,0.0,94.0
20824,08-05-2021 22:00,08-05-2021 22:15,31.12,114.99,4.42,5.66,5.5,3.0,12.1,0.11,6.0,5.34,12.76,2.98,4.09,93.73,0.91,245.08,,983.0,3.03,26.06,0.0,0.0,94.0
20825,08-05-2021 22:15,08-05-2021 22:30,31.47,118.15,2.39,7.52,3.98,4.0,11.55,0.0,6.0,5.03,12.95,2.97,4.02,94.54,0.59,243.13,,976.8,3.01,26.03,0.0,0.0,94.0
20826,08-05-2021 22:30,08-05-2021 22:45,31.31,118.74,1.32,5.63,2.21,1.0,12.91,0.01,6.0,4.9,12.95,3.02,4.09,95.37,0.66,243.84,,983.1,3.0,26.0,0.0,0.0,94.0
20827,08-05-2021 22:45,08-05-2021 23:00,30.32,116.68,6.61,2.57,5.6,5.0,12.16,0.0,8.0,5.19,13.22,3.0,3.95,95.35,0.64,242.07,,983.0,2.98,25.95,0.0,0.0,94.0
20828,08-05-2021 23:00,08-05-2021 23:15,31.52,111.54,10.19,1.3,7.91,7.0,10.31,0.12,7.0,5.15,13.23,3.0,3.99,94.99,0.7,234.14,,983.1,3.0,25.93,0.0,0.0,94.0
20829,08-05-2021 23:15,08-05-2021 23:30,30.55,110.83,6.07,2.49,6.34,5.0,13.01,0.0,9.0,5.1,12.82,3.01,4.0,94.44,0.8,239.08,,978.0,3.02,25.93,0.0,0.0,94.0
20830,08-05-2021 23:30,08-05-2021 23:45,31.49,115.43,3.67,2.65,3.9,4.0,14.03,0.37,6.0,4.88,13.04,2.99,4.01,95.03,0.53,236.64,,953.2,2.98,25.86,0.0,0.0,94.0
20831,08-05-2021 23:45,08-06-2021 00:00,,,,,,,,,,,,,,,,,,,,,,0.0,94.0
23712,09-05-2021 00:00,09-05-2021 00:15,21.26,41.36,,,,,14.86,2.83,2.0,5.39,12.98,3.0,3.96,99.55,0.37,122.43,,953.3,2.99,23.83,0.0,0.0,76.0
23713,09-05-2021 00:15,09-05-2021 00:30,23.46,45.45,,,,,16.82,2.93,3.0,5.02,13.17,3.0,3.98,99.55,0.34,113.65,,953.3,3.03,23.81,0.0,0.0,76.0
23714,09-05-2021 00:30,09-05-2021 00:45,26.16,50.07,,,,,15.49,2.29,5.0,5.02,12.9,2.99,4.0,99.56,0.4,114.04,,953.3,3.02,23.74,0.0,0.0,76.0
23715,09-05-2021 00:45,09-05-2021 01:00,28.35,54.08,,,,,14.88,2.3,5.0,5.01,12.69,3.0,4.07,99.55,0.3,115.71,,953.3,3.0,23.76,0.0,0.0,76.0
23716,09-05-2021 01:00,09-05-2021 01:15,28.85,55.12,,,,,15.97,2.06,7.0,5.15,12.85,2.99,4.07,99.56,0.31,94.0,,980.8,3.01,23.72,0.0,0.0,76.0
23717,09-05-2021 01:15,09-05-2021 01:30,28.03,53.96,,,,,15.23,1.81,7.0,5.2,13.09,3.02,4.05,99.56,0.34,59.91,,982.8,3.01,23.78,0.0,0.0,76.0
23718,09-05-2021 01:30,09-05-2021 01:45,26.71,51.15,,,,,15.41,1.49,4.0,4.79,12.91,2.98,4.04,99.56,0.39,86.11,,982.8,2.98,23.74,0.0,0.0,76.0
23719,09-05-2021 01:45,09-05-2021 02:00,24.93,48.04,,,,,18.14,1.62,4.0,4.65,12.89,3.03,3.99,99.56,0.26,109.25,,982.8,3.03,23.78,0.0,0.0,76.0
23720,09-05-2021 02:00,09-05-2021 02:15,24.15,46.01,,,,,17.42,1.61,4.0,5.18,12.82,3.0,4.11,99.57,0.4,183.71,,982.8,3.0,23.75,0.0,0.0,76.0
23721,09-05-2021 02:15,09-05-2021 02:30,24.29,45.83,,,,,16.53,1.84,3.0,5.08,12.96,3.02,4.01,99.57,0.21,86.09,,982.8,3.01,23.88,0.0,0.0,76.0
23722,09-05-2021 02:30,09-05-2021 02:45,24.56,46.31,,,,,16.01,1.63,2.0,4.77,13.16,3.03,4.07,99.58,0.46,48.11,,982.8,3.02,23.76,0.0,0.0,76.0
23723,09-05-2021 02:45,09-05-2021 03:00,24.89,46.75,,,,,19.17,1.7,1.0,5.23,13.08,2.99,4.0,99.57,0.46,92.96,,982.8,3.0,23.79,0.0,0.0,76.0
23724,09-05-2021 03:00,09-05-2021 03:15,25.95,48.77,,,,,12.79,1.48,2.0,5.1,13.24,2.97,4.08,99.57,0.46,80.48,,982.8,2.99,23.77,0.0,0.0,76.0
23725,09-05-2021 03:15,09-05-2021 03:30,27.12,51.21,,,,,11.96,1.37,1.0,5.12,13.1,2.98,3.98,99.57,0.44,79.27,,982.8,3.01,23.84,0.0,0.0,76.0
23726,09-05-2021 03:30,09-05-2021 03:45,29.39,55.32,,,,,10.43,1.46,4.0,4.83,13.08,2.98,4.06,99.58,0.45,74.21,,982.8,3.01,23.86,0.0,0.0,76.0
23727,09-05-2021 03:45,09-05-2021 04:00,30.89,58.36,,,,,10.32,1.46,5.0,4.86,13.12,3.03,4.08,99.58,0.44,77.82,,982.8,3.02,23.8,0.0,0.0,76.0
23728,09-05-2021 04:00,09-05-2021 04:15,30.71,58.32,,,,,9.08,1.18,5.0,4.83,13.4,3.01,4.01,99.57,0.44,80.65,,982.8,2.98,23.77,0.0,0.0,76.0
23729,09-05-2021 04:15,09-05-2021 04:30,29.18,56.06,,,,,11.83,0.96,4.0,5.24,12.88,2.99,3.98,99.58,0.46,73.23,,982.8,2.97,23.76,0.0,0.0,76.0
23730,09-05-2021 04:30,09-05-2021 04:45,26.65,51.59,,,,,9.47,0.97,3.0,5.19,13.03,3.0,4.05,99.57,0.32,79.82,,982.8,2.99,23.72,0.0,0.0,76.0
23731,09-05-2021 04:45,09-05-2021 05:00,22.98,45.55,,,,,12.59,0.99,5.0,4.8,12.84,2.98,3.98,99.59,0.08,76.34,,982.8,3.01,23.73,0.0,0.0,76.0
23732,09-05-2021 05:00,09-05-2021 05:15,21.44,42.18,,,,,10.95,0.95,4.0,4.71,13.0,3.0,4.01,99.59,0.43,61.15,,982.8,2.99,23.64,0.0,0.0,76.0
23733,09-05-2021 05:15,09-05-2021 05:30,20.67,41.77,,,,,10.8,1.06,5.0,5.01,13.11,2.98,4.02,99.59,0.39,94.3,,982.8,2.98,23.68,0.0,0.0,76.0
23734,09-05-2021 05:30,09-05-2021 05:45,19.55,40.58,,,,,11.22,1.14,6.0,5.14,13.12,2.99,4.01,99.59,0.4,101.52,,982.8,3.01,23.63,0.0,0.0,76.0
23735,09-05-2021 05:45,09-05-2021 06:00,18.98,39.83,,,,,12.03,1.34,5.0,5.17,12.78,2.99,4.06,99.59,0.23,66.38,,982.8,2.99,23.66,0.0,0.0,76.0
23736,09-05-2021 06:00,09-05-2021 06:15,18.77,39.03,,,,,10.65,1.05,,4.79,13.14,3.02,3.98,99.6,0.42,150.47,,982.9,3.02,23.62,0.0,0.0,76.0
