From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,BP,Xylene,AT,RF,TOT-RF,aqi
2021-01-02 06:15:00,2021-01-02 06:30:00,102.65,193.67,7.05,13.29,14.98,15.0,3.54,0.0,2.0,0.0,97.68,3.0,0.01,72.57,0.49,156.78,982.8,68.08,20.05,0.0,0.0,243.0
2021-01-02 06:30:00,2021-01-02 06:45:00,101.06,191.14,7.05,13.29,14.98,15.0,2.81,0.21,3.0,20.35,205.47,3.0,0.01,71.13,0.23,113.9,982.8,143.2,20.37,0.0,0.0,243.0
2021-01-02 06:45:00,2021-01-02 07:00:00,101.1,192.66,7.05,13.29,14.98,15.0,2.81,0.0,2.0,42.82,0.0,3.0,4.01,73.22,0.4,162.51,982.8,17.5,20.24,0.0,0.0,243.0
2021-01-02 07:00:00,2021-01-02 07:15:00,97.13,187.82,7.05,13.29,14.98,15.0,2.53,0.05,4.0,0.0,6.42,3.0,4.01,69.6,0.29,35.53,982.8,36.82,20.49,0.0,0.0,243.0
2021-01-02 07:15:00,2021-01-02 07:30:00,98.23,190.52,7.05,13.29,14.98,15.0,1.97,0.0,5.0,0.0,13.51,3.0,4.01,61.59,0.32,88.1,982.8,0.0,21.55,0.0,0.0,243.0
2021-01-02 07:30:00,2021-01-02 07:45:00,101.8,197.02,7.05,13.29,14.98,15.0,2.54,0.0,5.0,0.03,0.0,3.0,8.44,60.98,0.4,63.21,982.8,0.0,21.68,0.0,0.0,243.0
2021-01-02 07:45:00,2021-01-02 08:00:00,109.43,211.19,7.05,13.29,14.98,15.0,3.07,0.12,5.0,1.87,0.0,49.15,17.76,58.99,0.38,69.69,982.8,0.0,22.04,0.0,0.0,243.0
2021-01-02 08:00:00,2021-01-02 08:15:00,124.15,239.6,7.05,13.29,14.98,15.0,2.63,0.25,5.0,3.81,0.0,103.39,4.01,56.54,0.44,50.28,982.8,0.0,22.56,0.0,0.0,243.0
2021-01-02 08:15:00,2021-01-02 08:30:00,138.89,266.32,7.05,13.29,14.98,15.0,3.08,0.12,5.0,19.09,0.84,3.0,4.01,55.69,0.39,94.83,982.8,0.0,22.96,0.0,0.0,243.0
2021-01-02 08:30:00,2021-01-02 08:45:00,148.26,284.1,7.05,13.29,14.98,15.0,2.9,0.21,4.0,54.61,1.77,17.69,4.01,54.8,0.38,79.47,982.8,0.0,23.31,0.0,0.0,243.0
2021-01-02 08:45:00,2021-01-02 09:00:00,144.17,278.0,7.05,13.29,14.98,15.0,3.02,0.16,4.0,30.62,0.0,37.21,4.01,53.71,0.41,68.24,982.8,0.0,23.72,0.0,0.0,243.0
2021-01-02 09:00:00,2021-01-02 09:15:00,132.98,258.15,7.05,13.29,14.98,15.0,3.36,0.41,4.0,0.38,0.0,17.53,4.01,52.23,0.36,70.57,982.8,4.62,24.37,0.0,0.0,243.0
2021-01-02 09:15:00,2021-01-02 09:30:00,126.45,244.64,7.05,13.29,14.98,15.0,2.33,0.58,5.0,35.93,0.0,36.88,0.01,50.26,0.41,60.29,982.8,28.72,25.01,0.0,0.0,243.0
2021-01-02 09:30:00,2021-01-02 09:45:00,126.01,243.86,7.05,13.29,14.98,15.0,1.81,0.31,5.0,98.03,0.0,15.79,0.02,50.01,0.5,76.79,982.8,39.96,25.4,0.0,0.0,243.0
2021-01-02 09:45:00,2021-01-02 10:00:00,139.26,269.61,7.05,13.29,14.98,15.0,2.64,0.46,5.0,47.23,20.05,33.2,4.01,49.1,0.58,54.87,982.8,0.0,25.81,0.0,0.0,243.0
2021-01-02 10:00:00,2021-01-02 10:15:00,142.05,274.4,7.05,13.29,14.98,15.0,2.44,0.4,5.0,0.0,42.17,26.71,4.01,48.22,0.68,53.97,982.8,0.0,26.15,0.0,0.0,243.0
2021-01-02 10:15:00,2021-01-02 10:30:00,146.61,284.3,7.05,13.29,14.98,15.0,2.22,0.62,5.0,0.0,0.0,56.17,141.43,47.33,0.63,66.82,982.8,0.0,26.71,0.0,0.0,243.0
2021-01-02 10:30:00,2021-01-02 10:45:00,149.26,290.06,7.05,13.29,14.98,15.0,2.81,0.13,7.0,0.0,0.0,3.0,297.48,46.74,0.45,76.98,983.2,0.0,27.2,0.0,0.0,243.0
2021-01-02 10:45:00,2021-01-02 11:00:00,137.91,268.17,7.05,13.29,14.98,15.0,2.21,0.29,7.0,0.01,0.0,3.0,4.01,46.12,0.59,39.26,982.5,0.0,27.47,0.0,0.0,243.0
2021-01-02 11:00:00,2021-01-02 11:15:00,127.22,246.79,7.05,13.29,14.98,15.0,2.4,0.35,8.0,28.01,0.0,0.42,4.01,45.57,0.56,74.82,978.9,0.0,27.88,0.0,0.0,243.0
2021-01-02 11:15:00,2021-01-02 11:30:00,128.44,248.52,7.05,13.29,14.98,15.0,2.0,0.08,9.0,58.86,21.53,9.8,4.01,45.2,0.81,27.82,977.5,0.0,28.05,0.0,0.0,243.0
2021-01-02 11:30:00,2021-01-02 11:45:00,122.7,237.04,7.05,13.29,14.98,15.0,2.24,0.22,8.0,0.34,206.88,18.74,4.01,44.31,0.57,62.37,983.2,9.18,28.69,0.0,0.0,243.0
2021-01-02 11:45:00,2021-01-02 12:00:00,119.39,231.1,7.05,13.29,14.98,15.0,2.17,0.22,10.0,0.72,340.0,3.0,4.01,43.58,0.62,60.39,983.2,19.31,28.96,0.0,0.0,243.0
2021-01-02 12:00:00,2021-01-02 12:15:00,122.65,236.5,7.05,13.29,14.98,15.0,3.05,0.15,11.0,0.0,0.24,2.78,45.2,43.01,0.43,73.47,983.2,17.53,29.54,0.0,0.0,243.0
2021-01-02 12:15:00,2021-01-02 12:30:00,115.02,221.61,7.05,13.29,14.98,15.0,3.33,0.16,19.0,0.26,21.88,27.99,95.07,42.69,0.58,68.66,983.2,36.88,29.69,0.0,0.0,243.0
2021-01-02 12:30:00,2021-01-02 12:45:00,122.36,235.73,7.05,13.29,14.98,15.0,2.35,0.71,9.0,0.55,46.02,47.91,4.01,41.26,0.37,74.57,954.9,33.16,30.82,0.0,0.0,243.0
2021-01-02 12:45:00,2021-01-02 13:00:00,126.13,241.21,7.05,13.29,14.98,15.0,2.33,0.13,13.0,0.0,0.0,10.02,4.01,41.0,0.66,47.68,953.2,87.02,30.67,0.0,0.0,243.0
2021-01-02 13:00:00,2021-01-02 13:15:00,119.35,228.59,7.05,13.29,14.98,15.0,2.49,0.04,30.0,22.64,0.0,15.16,4.01,40.56,0.48,67.18,953.2,36.34,30.89,0.0,0.0,243.0
2021-01-02 13:15:00,2021-01-02 13:30:00,112.74,215.94,7.05,13.29,14.98,15.0,2.45,0.05,20.0,47.61,0.0,1.8,4.01,39.97,0.13,70.08,953.2,0.7,31.67,0.0,0.0,243.0
2021-01-02 13:30:00,2021-01-02 13:45:00,115.85,220.53,7.05,13.29,14.98,15.0,2.61,0.04,13.0,0.0,0.0,21.08,4.01,44.55,0.5,257.52,953.2,3.97,31.25,0.0,0.0,243.0
2021-01-02 13:45:00,2021-01-02 14:00:00,116.31,223.55,7.05,13.29,14.98,15.0,2.35,0.02,16.0,0.01,19.51,36.36,4.01,60.73,0.32,206.8,953.2,5.27,29.83,0.0,0.0,243.0
2021-01-02 14:00:00,2021-01-02 14:15:00,134.43,263.63,7.05,13.29,14.98,15.0,2.21,0.0,20.0,21.66,41.03,1.61,4.01,61.04,1.24,240.43,953.2,0.0,28.43,0.0,0.0,243.0
2021-01-02 14:15:00,2021-01-02 14:30:00,132.4,263.45,7.05,13.29,14.98,15.0,2.13,0.01,19.0,45.56,0.0,4.88,4.01,57.54,1.18,242.65,953.2,25.12,28.34,0.0,0.0,243.0
2021-01-02 14:30:00,2021-01-02 14:45:00,125.87,253.11,7.05,13.29,14.98,15.0,1.68,0.0,25.0,0.0,0.0,21.12,4.01,57.32,1.47,239.4,953.2,52.83,27.93,0.0,0.0,243.0
2021-01-02 14:45:00,2021-01-02 15:00:00,106.03,216.2,7.05,13.29,14.98,15.0,2.1,0.01,25.0,0.01,27.4,49.31,4.01,59.0,0.94,246.1,953.2,0.0,28.26,0.0,0.0,243.0
2021-01-02 15:00:00,2021-01-02 15:15:00,69.36,143.34,7.05,13.29,14.98,15.0,1.84,0.0,27.0,9.76,74.38,24.12,4.01,55.89,0.56,248.82,953.2,49.96,28.68,0.0,0.0,243.0
2021-01-02 15:15:00,2021-01-02 15:30:00,55.48,113.4,7.05,13.29,14.98,15.0,2.22,0.03,33.0,20.51,35.19,3.0,4.01,52.77,0.42,261.17,953.2,105.09,28.76,0.0,0.0,243.0
2021-01-02 15:30:00,2021-01-02 15:45:00,53.01,108.23,7.05,13.29,14.98,15.0,2.1,0.06,27.0,0.0,0.0,51.49,4.01,54.19,0.38,246.55,953.2,0.0,28.61,0.0,0.0,243.0
2021-01-02 15:45:00,2021-01-02 16:00:00,66.64,133.66,7.05,13.29,14.98,15.0,1.78,0.08,27.0,0.0,0.0,108.31,4.01,57.08,0.91,280.09,953.2,0.0,28.18,0.0,0.0,243.0
2021-01-02 16:00:00,2021-01-02 16:15:00,79.26,159.24,7.05,13.29,14.98,15.0,1.7,0.11,20.0,0.83,0.0,27.11,43.28,55.75,0.67,345.22,953.2,0.0,28.13,0.0,0.0,243.0
2021-01-02 16:15:00,2021-01-02 16:30:00,93.45,186.15,7.05,13.29,14.98,15.0,1.92,0.17,14.0,40.86,7.95,82.49,91.04,56.15,0.33,338.16,953.2,11.25,28.11,0.0,0.0,243.0
2021-01-02 16:30:00,2021-01-02 16:45:00,103.79,207.96,7.05,13.29,14.98,15.0,2.05,0.22,6.0,82.29,16.71,55.18,4.01,56.75,0.91,0.05,953.2,23.65,28.07,0.0,0.0,243.0
2021-01-02 16:45:00,2021-01-02 17:00:00,106.39,212.99,7.05,13.29,14.98,15.0,1.97,0.14,12.0,0.0,0.0,3.38,4.01,55.88,0.94,341.95,953.2,0.0,27.89,0.0,0.0,243.0
2021-01-02 17:00:00,2021-01-02 17:15:00,103.03,204.53,7.05,13.29,14.98,15.0,1.91,0.08,9.0,0.0,0.0,3.0,4.01,57.04,0.28,339.16,953.2,0.0,27.99,0.0,0.0,243.0
2021-01-02 17:15:00,2021-01-02 17:30:00,102.22,201.85,7.05,13.29,14.98,15.0,1.81,0.18,10.0,0.0,0.0,3.0,4.01,58.29,0.88,346.21,953.2,0.0,27.63,0.0,0.0,243.0
2021-01-02 17:30:00,2021-01-02 17:45:00,97.68,193.22,7.05,13.29,14.98,15.0,1.97,0.05,7.0,0.0,0.0,53.56,4.01,60.39,1.17,344.92,953.2,0.0,26.96,0.0,0.0,243.0
2021-01-02 17:45:00,2021-01-02 18:00:00,99.27,193.05,7.05,13.29,14.98,15.0,1.9,0.17,4.0,45.78,0.0,112.67,142.99,59.25,0.57,340.52,953.2,0.0,26.94,0.0,0.0,243.0
2021-01-02 18:00:00,2021-01-02 18:15:00,101.43,196.65,7.05,13.29,14.98,15.0,2.78,0.34,5.0,96.62,0.0,52.77,300.78,63.5,1.01,340.62,953.2,0.0,26.45,0.0,0.0,243.0
2021-01-02 18:15:00,2021-01-02 18:30:00,99.88,194.06,7.05,13.29,14.98,15.0,2.71,0.63,2.0,28.99,0.0,111.0,2.89,64.33,1.35,359.01,953.2,0.0,26.17,0.0,0.0,243.0
2021-01-02 18:30:00,2021-01-02 18:45:00,98.35,191.44,7.05,13.29,14.98,15.0,2.53,0.76,2.0,66.85,0.0,3.0,6.09,60.32,0.47,356.8,953.2,0.0,26.17,0.0,0.0,243.0
2021-01-02 18:45:00,2021-01-02 19:00:00,93.05,180.15,7.05,13.29,14.98,15.0,2.29,0.77,1.0,15.37,0.0,50.24,4.01,60.34,0.53,342.06,953.2,0.0,26.02,0.0,0.0,243.0
2021-01-02 19:00:00,2021-01-02 19:15:00,81.98,160.12,7.05,13.29,14.98,15.0,2.99,0.56,1.0,0.0,36.55,105.68,4.01,63.41,0.3,346.67,953.2,0.0,25.6,0.0,0.0,243.0
2021-01-02 19:15:00,2021-01-02 19:30:00,72.03,139.73,7.05,13.29,14.98,15.0,2.77,0.22,2.0,9.07,76.88,22.19,4.01,68.85,0.69,335.25,953.2,0.0,24.99,0.0,0.0,243.0
2021-01-02 19:30:00,2021-01-02 19:45:00,65.53,126.71,7.05,13.29,14.98,15.0,2.64,0.26,2.0,28.81,0.0,46.68,4.01,69.07,0.67,351.45,953.2,4.21,24.89,0.0,0.0,243.0
2021-01-02 19:45:00,2021-01-02 20:00:00,63.45,122.55,7.05,13.29,14.98,15.0,2.23,0.38,3.0,60.41,0.0,3.0,4.01,69.47,0.73,351.21,953.2,8.86,24.72,0.0,0.0,243.0
2021-01-02 20:00:00,2021-01-02 20:15:00,63.52,123.66,7.05,13.29,14.98,15.0,2.67,0.37,6.0,84.0,0.0,26.75,4.01,72.13,0.34,330.72,953.2,12.9,24.48,0.0,0.0,243.0
2021-01-02 20:15:00,2021-01-02 20:30:00,64.22,125.94,7.05,13.29,14.98,15.0,2.65,0.17,10.0,15.71,0.0,82.86,0.02,75.73,0.38,332.8,953.2,27.13,24.2,0.0,0.0,243.0
2021-01-02 20:30:00,2021-01-02 20:45:00,65.66,129.97,7.05,13.29,14.98,15.0,2.66,0.34,9.0,47.69,0.0,55.96,0.04,77.62,0.38,330.56,953.2,0.0,24.16,0.0,0.0,243.0
2021-01-02 20:45:00,2021-01-02 21:00:00,72.81,144.59,7.05,13.29,14.98,15.0,2.36,0.46,7.0,30.79,22.91,3.0,4.01,77.38,0.03,26.27,953.2,15.38,24.2,0.0,0.0,243.0
2021-01-02 21:00:00,2021-01-02 21:15:00,76.46,150.55,7.05,13.29,14.98,15.0,2.52,0.02,11.0,0.0,48.18,66.72,4.01,77.73,0.24,220.78,953.2,32.34,23.83,0.0,0.0,243.0
2021-01-02 21:15:00,2021-01-02 21:30:00,84.84,166.07,7.05,13.29,14.98,15.0,2.05,0.59,5.0,17.11,0.02,140.35,4.01,76.29,0.11,19.72,953.2,68.08,24.06,0.0,0.0,243.0
2021-01-02 21:30:00,2021-01-02 21:45:00,94.75,183.85,7.05,13.29,14.98,15.0,1.59,0.43,5.0,35.98,9.51,3.0,23.41,75.11,0.21,334.82,953.2,143.2,24.08,0.0,0.0,243.0
2021-01-02 21:45:00,2021-01-02 22:00:00,101.92,196.3,7.05,13.29,14.98,15.0,2.01,0.27,2.0,140.75,19.91,3.0,49.25,74.46,0.06,169.37,953.2,0.01,24.03,0.0,0.0,243.0
2021-01-02 22:00:00,2021-01-02 22:15:00,103.84,199.27,7.05,13.29,14.98,15.0,1.4,0.11,1.0,323.98,32.01,3.0,4.01,74.65,0.14,149.15,953.2,0.01,23.82,0.0,0.0,243.0
2021-01-02 22:15:00,2021-01-02 22:30:00,105.66,202.64,7.05,13.29,14.98,15.0,1.64,0.02,1.0,58.74,74.38,35.45,4.01,73.25,0.24,261.13,953.2,76.77,23.85,0.0,0.0,243.0
2021-01-02 22:30:00,2021-01-02 22:45:00,104.09,199.96,7.05,13.29,14.98,15.0,1.72,0.0,1.0,1.52,15.01,74.57,4.01,74.44,0.38,268.93,953.2,161.48,23.49,0.0,0.0,243.0
2021-01-02 22:45:00,2021-01-02 23:00:00,105.89,205.31,7.05,13.29,14.98,15.0,1.62,0.18,2.0,4.72,0.0,1.45,4.01,75.03,0.2,216.41,954.8,0.0,23.23,0.0,0.0,243.0
2021-01-02 23:00:00,2021-01-02 23:15:00,108.33,211.07,7.05,13.29,14.98,15.0,5.4,0.03,2.0,3.2,0.01,3.05,4.01,78.32,0.49,198.18,953.6,0.0,22.72,0.0,0.0,243.0
2021-01-02 23:15:00,2021-01-02 23:30:00,108.48,213.44,7.05,13.29,14.98,15.0,4.5,0.0,2.0,0.01,19.98,1.37,4.01,81.84,0.49,198.32,958.8,0.0,22.24,0.0,0.0,243.0
2021-01-02 23:30:00,2021-01-02 23:45:00,102.8,202.58,7.05,13.29,14.98,15.0,3.58,0.0,3.0,0.01,41.98,2.89,4.01,83.9,0.49,201.26,953.6,0.0,21.94,0.0,0.0,243.0
2021-01-02 23:45:00,2021-02-02 00:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,82.72,0.37,219.39499999999998,953.6,3.0,25.78,0.0,0.0,243.0
2021-01-03 00:00:00,2021-01-03 00:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,66.03,0.44,231.43,953.3,3.0,25.75,0.0,0.0,
2021-01-03 00:15:00,2021-01-03 00:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,61.18,0.35,3.2,953.3,3.0,26.22,0.0,0.0,
2021-01-03 00:30:00,2021-01-03 00:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,62.54,0.38,21.68,953.3,3.0,26.37,0.0,0.0,
2021-01-03 00:45:00,2021-01-03 01:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,63.12,0.2,355.1,953.3,3.0,26.24,0.0,0.0,
2021-01-03 01:00:00,2021-01-03 01:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,63.23,0.19,297.73,981.6,3.0,25.91,0.0,0.0,
2021-01-03 01:15:00,2021-01-03 01:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,61.32,0.36,3.63,984.0,3.0,26.04,0.0,0.0,
2021-01-03 01:30:00,2021-01-03 01:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,62.33,0.24,312.92,984.0,3.0,25.76,0.0,0.0,
2021-01-03 01:45:00,2021-01-03 02:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,64.68,0.14,313.97,984.0,3.0,25.37,0.0,0.0,
2021-01-03 02:00:00,2021-01-03 02:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,65.31,0.34,339.72,984.0,3.0,25.35,0.0,0.0,
2021-01-03 02:15:00,2021-01-03 02:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,63.89,0.38,345.19,984.0,3.0,25.34,0.0,0.0,
2021-01-03 02:30:00,2021-01-03 02:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,62.67,0.31,289.95,984.0,3.0,25.13,0.0,0.0,
2021-01-03 02:45:00,2021-01-03 03:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,61.28,0.41,345.76,984.0,3.0,25.16,0.0,0.0,
2021-01-03 03:00:00,2021-01-03 03:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,61.19,0.33,303.7,983.9,3.0,24.86,0.0,0.0,
2021-01-03 03:15:00,2021-01-03 03:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,61.26,0.34,328.92,983.9,3.0,24.79,0.0,0.0,
2021-01-03 03:30:00,2021-01-03 03:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,61.42,0.16,244.56,983.9,3.0,24.56,0.0,0.0,
2021-01-03 03:45:00,2021-01-03 04:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,60.05,0.35,334.13,983.9,3.0,24.89,0.0,0.0,
2021-01-03 04:00:00,2021-01-03 04:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,58.57,0.43,348.84,983.9,3.0,24.95,0.0,0.0,
2021-01-03 04:15:00,2021-01-03 04:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,57.51,0.32,283.57,983.9,3.0,24.78,0.0,0.0,
2021-01-03 04:30:00,2021-01-03 04:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,56.82,0.27,355.74,983.9,3.0,24.76,0.0,0.0,
2021-01-03 04:45:00,2021-01-03 05:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,55.84,0.29,319.46,983.9,3.0,24.8,0.0,0.0,
2021-01-03 05:00:00,2021-01-03 05:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,64.25,0.46,186.99,983.9,3.0,23.64,0.0,0.0,
2021-01-03 05:15:00,2021-01-03 05:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,63.68,0.4,308.21,983.9,3.0,23.38,0.0,0.0,
2021-01-03 05:30:00,2021-01-03 05:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,68.12,0.4,322.16,983.8,3.0,23.06,0.0,0.0,
2021-01-03 05:45:00,2021-01-03 06:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,61.96,0.22,15.49,983.3,3.0,23.96,0.0,0.0,
2021-01-03 06:00:00,2021-01-03 06:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,63.76,0.13,105.66,984.2,3.0,23.61,0.0,0.0,
2021-01-03 06:15:00,2021-01-03 06:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,58.89,0.42,0.35,978.7,3.0,24.25,0.0,0.0,
2021-01-03 06:30:00,2021-01-03 06:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,59.89,0.07,68.12,984.2,3.0,23.95,0.0,0.0,
2021-01-03 06:45:00,2021-01-03 07:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,65.65,0.49,233.28,979.6,3.0,23.04,0.0,0.0,
2021-01-03 07:00:00,2021-01-03 07:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,66.64,0.28,201.47,953.2,3.0,22.97,0.0,0.0,
2021-01-03 07:15:00,2021-01-03 07:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,66.75,0.46,166.4,953.3,3.0,23.04,0.0,0.0,
2021-01-03 07:30:00,2021-01-03 07:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,69.24,0.46,139.28,953.3,3.0,22.93,0.0,0.0,
2021-01-03 07:45:00,2021-01-03 08:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,69.37,0.48,139.16,953.3,3.0,23.19,0.0,0.0,
2021-01-03 08:00:00,2021-01-03 08:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,65.51,0.49,150.06,953.3,3.0,23.45,0.0,0.0,
2021-01-03 08:15:00,2021-01-03 08:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,56.35,0.35,85.66,953.3,3.0,25.43,0.0,0.0,
2021-01-03 08:30:00,2021-01-03 08:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,53.58,0.3,88.66,953.3,3.0,26.37,0.0,0.0,
2021-01-03 08:45:00,2021-01-03 09:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,49.08,0.22,60.94,953.3,3.0,26.94,0.0,0.0,
2021-01-03 09:00:00,2021-01-03 09:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,47.33,0.36,67.04,953.3,3.0,27.53,0.0,0.0,
2021-01-03 09:15:00,2021-01-03 09:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,47.82,0.33,116.51,953.3,3.0,28.51,0.0,0.0,
2021-01-03 09:30:00,2021-01-03 09:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,44.8,0.36,44.41,953.3,3.0,28.9,0.0,0.0,
2021-01-03 09:45:00,2021-01-03 10:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,42.18,0.11,111.38,953.3,3.0,29.71,0.0,0.0,
2021-01-03 10:00:00,2021-01-03 10:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,39.85,0.31,58.39,953.3,3.0,30.08,0.0,0.0,
2021-01-03 10:15:00,2021-01-03 10:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,49.23,0.39,217.76,953.3,3.0,30.22,0.0,0.0,
2021-01-03 10:30:00,2021-01-03 10:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,47.38,0.84,238.46,953.3,3.0,30.07,0.0,0.0,
2021-01-03 10:45:00,2021-01-03 11:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,50.98,0.63,234.33,953.3,3.0,29.52,0.0,0.0,
2021-01-03 11:00:00,2021-01-03 11:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,48.9,0.51,259.15,953.3,3.0,30.18,0.0,0.0,
2021-01-03 11:15:00,2021-01-03 11:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,50.04,0.83,238.71,953.3,3.0,30.37,0.0,0.0,
2021-01-03 11:30:00,2021-01-03 11:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,53.25,0.88,238.36,953.3,3.0,30.25,0.0,0.0,
2021-01-03 11:45:00,2021-01-03 12:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,53.19,1.15,242.99,953.3,3.0,30.44,0.0,0.0,
2021-01-03 12:00:00,2021-01-03 12:15:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,54.63,1.24,235.99,953.3,3.0,30.25,0.0,0.0,
2021-01-03 12:15:00,2021-01-03 12:30:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,55.48,1.29,249.5,953.3,3.0,30.06,0.0,0.0,
2021-01-03 12:30:00,2021-01-03 12:45:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,53.31,0.42,282.69,953.8,3.0,30.37,0.0,0.0,
2021-01-03 12:45:00,2021-01-03 13:00:00,51.78,124.93,7.05,13.29,14.98,15.0,10.99,0.86,12.0,5.0,13.01,3.0,4.01,50.82,0.76,305.22,956.5,3.0,30.59,0.0,0.0,
